epoch,train_loss,val_loss,lr,best_epoch,best_val_loss
1,0.12085654425854776,0.03661431268685394,0.0001,31,0.010036079109542899
2,0.08375694836471595,0.01995304770146807,0.0001,31,0.010036079109542899
3,0.07115361068909075,0.022615999914705753,0.0001,31,0.010036079109542899
4,0.0625155196324283,0.013724161311984062,0.0001,31,0.010036079109542899
5,0.0545953447547029,0.014147364017036226,0.0001,31,0.010036079109542899
6,0.048143078737399154,0.015376334285570515,0.0001,31,0.010036079109542899
7,0.04430051147937775,0.011079250317480829,0.0001,31,0.010036079109542899
8,0.03832438051262323,0.01129102986305952,0.0001,31,0.010036079109542899
9,0.03472463686165272,0.010779436548343964,0.0001,31,0.010036079109542899
10,0.03074238126111381,0.011787864638285505,0.0001,31,0.010036079109542899
11,0.027277243250579227,0.011154183885082603,0.0001,31,0.010036079109542899
12,0.024173871029679682,0.010841330642708473,0.0001,31,0.010036079109542899
13,0.021132599489361633,0.010639875868542327,0.0001,31,0.010036079109542899
14,0.01870576810895228,0.010302771891777715,0.0001,31,0.010036079109542899
15,0.016891398348425533,0.010189609938404627,0.0001,31,0.010036079109542899
16,0.014796160408021772,0.01020358032029536,0.0001,31,0.010036079109542899
17,0.013204484520589603,0.010152548034158018,0.0001,31,0.010036079109542899
18,0.011627180136594117,0.010210800243334638,0.0001,31,0.010036079109542899
19,0.01053232955289822,0.01013154978863895,0.0001,31,0.010036079109542899
20,0.009499234138239249,0.010087096391038762,0.0001,31,0.010036079109542899
21,0.008899866000694387,0.010073038827007016,0.0001,31,0.010036079109542899
22,0.008644393467179993,0.010085149461196529,0.0001,31,0.010036079109542899
23,0.008534108416414728,0.010052657763784131,0.0001,31,0.010036079109542899
24,0.008487432081179292,0.010059656187271079,0.0001,31,0.010036079109542899
25,0.008444894018455171,0.01006996913606094,0.0001,31,0.010036079109542899
26,0.008413817770048683,0.010098742398743829,0.0001,31,0.010036079109542899
27,0.008430760846856762,0.010039727074197598,0.0001,31,0.010036079109542899
28,0.008413217340906462,0.010087799850023456,0.0001,31,0.010036079109542899
29,0.008381105165052064,0.010059086062634984,0.0001,31,0.010036079109542899
30,0.008441628714767741,0.01005186091384126,0.0001,31,0.010036079109542899
31,0.008392704221620863,0.010036079109542899,0.0001,31,0.010036079109542899
32,0.008387019953635685,0.010048053615416089,0.0001,31,0.010036079109542899
33,0.008389682947274517,0.010060129816540413,0.0001,31,0.010036079109542899
34,0.008389993780749101,0.010055058635771275,0.0001,31,0.010036079109542899
35,0.008388922545218877,0.010052240039739344,0.0001,31,0.010036079109542899
36,0.008417476105558522,0.010037037336991893,0.0001,31,0.010036079109542899
37,0.008384617958583083,0.01006145061304172,0.0001,31,0.010036079109542899
38,0.008353388092170158,0.010065824466033114,6e-05,31,0.010036079109542899
39,0.008376924581277896,0.010060162386960454,6e-05,31,0.010036079109542899
40,0.00834646312446863,0.010066862838963667,6e-05,31,0.010036079109542899
41,0.00835638224859448,0.01011588618469735,6e-05,31,0.010036079109542899
42,0.008355008734974499,0.01004418565167321,6e-05,31,0.010036079109542899
43,0.008376337450874202,0.010101869236677885,6e-05,31,0.010036079109542899
44,0.008341011257988274,0.010038485155544348,3.6e-05,31,0.010036079109542899
45,0.00835087585409044,0.010073841471845904,3.6e-05,31,0.010036079109542899
46,0.008342343136010802,0.010060015289733807,3.6e-05,31,0.010036079109542899
47,0.0083348799003836,0.010063871146283217,3.6e-05,31,0.010036079109542899
48,0.008338923104947396,0.010093491032926573,3.6e-05,31,0.010036079109542899
49,0.008348488728241885,0.01005297270603478,3.6e-05,31,0.010036079109542899
50,0.008332108225052556,0.010046307178628113,2.16e-05,31,0.010036079109542899
51,0.008327543164840807,0.010045839577085443,2.16e-05,31,0.010036079109542899
52,0.008326769938838541,0.010045991253314747,2.16e-05,31,0.010036079109542899
