epoch,train_loss,val_loss,lr,best_epoch,best_val_loss
1,0.15172272787562438,0.045704578359921776,0.0001,117,0.007587662363355911
2,0.11386968408312116,0.04014008223182625,0.0001,117,0.007587662363355911
3,0.09716746823063918,0.03168505499208415,0.0001,117,0.007587662363355911
4,0.08729446626135282,0.024932395321903406,0.0001,117,0.007587662363355911
5,0.08005816196756703,0.020691460826330714,0.0001,117,0.007587662363355911
6,0.07562825669135366,0.019556742489199946,0.0001,117,0.007587662363355911
7,0.07087902618306023,0.01692721640898122,0.0001,117,0.007587662363355911
8,0.0675481241196394,0.015422168636211642,0.0001,117,0.007587662363355911
9,0.06413797209305423,0.014599121417160387,0.0001,117,0.007587662363355911
10,0.060956758979175775,0.013158592102290303,0.0001,117,0.007587662363355911
11,0.058181733292128356,0.012599862232390378,0.0001,117,0.007587662363355911
12,0.05762679808373962,0.012234456319775846,0.0001,117,0.007587662363355911
13,0.0545162774090256,0.011267367474458835,0.0001,117,0.007587662363355911
14,0.05386243600930486,0.01160282505400203,0.0001,117,0.007587662363355911
15,0.05056895262428692,0.010629882958407203,0.0001,117,0.007587662363355911
16,0.04985156362610204,0.010919259602410926,0.0001,117,0.007587662363355911
17,0.048141454346477985,0.010519282616398952,0.0001,117,0.007587662363355911
18,0.04670363411839519,0.009906764763096968,0.0001,117,0.007587662363355911
19,0.0452916631475091,0.009746173508810225,0.0001,117,0.007587662363355911
20,0.04423667224390166,0.009684065184383481,0.0001,117,0.007587662363355911
21,0.04298492095300129,0.009545943397959625,0.0001,117,0.007587662363355911
22,0.04244942071714571,0.009360093468179306,0.0001,117,0.007587662363355911
23,0.040799319078879695,0.009333796126561033,0.0001,117,0.007587662363355911
24,0.03983133539025273,0.009028768727417898,0.0001,117,0.007587662363355911
25,0.038599200014557154,0.009077971145786621,0.0001,117,0.007587662363355911
26,0.0376708483589547,0.008955435525556957,0.0001,117,0.007587662363355911
27,0.03740373333649976,0.009908126606778414,0.0001,117,0.007587662363355911
28,0.035514923477811475,0.008809914010473423,0.0001,117,0.007587662363355911
29,0.034717021510005,0.008594207526012152,0.0001,117,0.007587662363355911
30,0.03395304802273001,0.008609236261152007,0.0001,117,0.007587662363355911
31,0.033283309279275794,0.008630903023812506,0.0001,117,0.007587662363355911
32,0.03188874086897288,0.008656137967827144,0.0001,117,0.007587662363355911
33,0.03142823039421013,0.00868815160356462,0.0001,117,0.007587662363355911
34,0.030248737361814295,0.008405141463434254,0.0001,117,0.007587662363355911
35,0.02978353182386075,0.008376236867021632,0.0001,117,0.007587662363355911
36,0.028826678371323005,0.008385301429640364,0.0001,117,0.007587662363355911
37,0.028338699135929346,0.0083488660985259,0.0001,117,0.007587662363355911
38,0.027523326155330454,0.008276178010015024,0.0001,117,0.007587662363355911
39,0.02621251896822027,0.008480028197583225,0.0001,117,0.007587662363355911
40,0.02600785025528499,0.00823324227153703,0.0001,117,0.007587662363355911
41,0.02476459216060383,0.008215153494987774,0.0001,117,0.007587662363355911
42,0.02457799170432346,0.008365757918606201,0.0001,117,0.007587662363355911
43,0.023537322812314545,0.008346902629084609,0.0001,117,0.007587662363355911
44,0.02286727773025632,0.008135265299912405,0.0001,117,0.007587662363355911
45,0.022153391436274563,0.00804646441678482,0.0001,117,0.007587662363355911
46,0.02178164990618825,0.00796965422557184,0.0001,117,0.007587662363355911
47,0.02112488874367305,0.007947060098457668,0.0001,117,0.007587662363355911
48,0.020354878822607652,0.007992783190544557,0.0001,117,0.007587662363355911
49,0.019767301689301218,0.00801427199298309,0.0001,117,0.007587662363355911
50,0.01953316666185856,0.0080713651108521,0.0001,117,0.007587662363355911
51,0.018720015151692287,0.00788937082203726,0.0001,117,0.007587662363355911
52,0.01827911932819656,0.007827725157969527,0.0001,117,0.007587662363355911
53,0.01807664560952357,0.007840358410720472,0.0001,117,0.007587662363355911
54,0.01732351477923138,0.007953914943047695,0.0001,117,0.007587662363355911
55,0.017046311105202352,0.007858085877227562,0.0001,117,0.007587662363355911
56,0.01664316015584128,0.007874204518480433,0.0001,117,0.007587662363355911
57,0.016207755443507006,0.007959488736189626,0.0001,117,0.007587662363355911
58,0.01586086712112384,0.00777477467501605,0.0001,117,0.007587662363355911
59,0.015332149508010064,0.007764894937820456,0.0001,117,0.007587662363355911
60,0.015197471848555974,0.00787453657809507,0.0001,117,0.007587662363355911
61,0.014658000253673111,0.007733146832497032,0.0001,117,0.007587662363355911
62,0.014338857760386807,0.007799542258942017,0.0001,117,0.007587662363355911
63,0.014077642732965094,0.007802175858092529,0.0001,117,0.007587662363355911
64,0.013794201825346266,0.007713397266343236,0.0001,117,0.007587662363355911
65,0.013581644011927503,0.007737051617975037,0.0001,117,0.007587662363355911
66,0.01335629468251552,0.007707890011025248,0.0001,117,0.007587662363355911
67,0.01314930378326348,0.007718782251079877,0.0001,117,0.007587662363355911
68,0.013023389603144355,0.0076968542610605555,0.0001,117,0.007587662363355911
69,0.012708036129229836,0.007724798077510463,0.0001,117,0.007587662363355911
70,0.0125455501090203,0.007695647318743997,0.0001,117,0.007587662363355911
71,0.012185869838244148,0.007765018510528737,0.0001,117,0.007587662363355911
72,0.012109303281509451,0.007707060185364551,0.0001,117,0.007587662363355911
73,0.011935259747718061,0.007712398707452748,0.0001,117,0.007587662363355911
74,0.011731849151796528,0.007685071021249449,0.0001,117,0.007587662363355911
75,0.011718645891440766,0.007666081302212896,0.0001,117,0.007587662363355911
76,0.011621497105807066,0.007699105164243115,0.0001,117,0.007587662363355911
77,0.011525752222431558,0.007642649071015141,0.0001,117,0.007587662363355911
78,0.011419223821056741,0.007626310396180661,0.0001,117,0.007587662363355911
79,0.011266799809943353,0.007679069776915842,0.0001,117,0.007587662363355911
80,0.011222811049914785,0.007656615425798076,0.0001,117,0.007587662363355911
81,0.011152913893706031,0.007788171370824178,0.0001,117,0.007587662363355911
82,0.011061383111934577,0.007645379950257915,0.0001,117,0.007587662363355911
83,0.011058992140793375,0.007655258040392288,0.0001,117,0.007587662363355911
84,0.0108875773647534,0.0076082502491772175,0.0001,117,0.007587662363355911
85,0.010913037495421512,0.00762232173130744,0.0001,117,0.007587662363355911
86,0.010840825204338347,0.007618810679694569,0.0001,117,0.007587662363355911
87,0.010733462304675154,0.0076679265712974246,0.0001,117,0.007587662363355911
88,0.010725054923178894,0.007633330326320397,0.0001,117,0.007587662363355911
89,0.010708006930404477,0.007662592714445459,0.0001,117,0.007587662363355911
90,0.010618956260649222,0.007621845152849953,0.0001,117,0.007587662363355911
91,0.010626394833837236,0.007621802794919522,6e-05,117,0.007587662363355911
92,0.010581970747028078,0.00764243742796006,6e-05,117,0.007587662363355911
93,0.010637289079438363,0.007659845881991916,6e-05,117,0.007587662363355911
94,0.010603713037978326,0.007657859793484763,6e-05,117,0.007587662363355911
95,0.01060081273317337,0.007624977483862528,6e-05,117,0.007587662363355911
96,0.010572668298014573,0.0076360902921469125,6e-05,117,0.007587662363355911
97,0.010550121144790734,0.007613954203272307,3.6e-05,117,0.007587662363355911
98,0.010527530152882849,0.007630401040875801,3.6e-05,117,0.007587662363355911
99,0.01053079157801611,0.007599731019042709,3.6e-05,117,0.007587662363355911
100,0.010523767909035087,0.007613482954049552,3.6e-05,117,0.007587662363355911
101,0.01049184167225446,0.0076169013649363205,3.6e-05,117,0.007587662363355911
102,0.010508271233577813,0.007615888016988282,3.6e-05,117,0.007587662363355911
103,0.010517962975427508,0.007636286775340085,3.6e-05,117,0.007587662363355911
104,0.010504406211631638,0.007659274903643463,3.6e-05,117,0.007587662363355911
105,0.010527626844123006,0.007635058438474381,3.6e-05,117,0.007587662363355911
106,0.010464148163529379,0.007615680288937356,2.16e-05,117,0.007587662363355911
