epoch,train_loss,val_loss,lr,best_epoch,best_val_loss
1,0.10656473552808166,0.03628803778658895,0.0001,23,0.02882290368571001
2,0.0766344693755465,0.03220386551145245,0.0001,23,0.02882290368571001
3,0.06580890788297568,0.03082922605030677,0.0001,23,0.02882290368571001
4,0.06061449966260365,0.031098337077042636,0.0001,23,0.02882290368571001
5,0.0549830229221178,0.02985775744652047,0.0001,23,0.02882290368571001
6,0.05053700366988778,0.030485143227612272,0.0001,23,0.02882290368571001
7,0.04734148723738534,0.029417800717055798,0.0001,23,0.02882290368571001
8,0.04423077278105276,0.029262349612134343,0.0001,23,0.02882290368571001
9,0.04154026930752609,0.029524430632591248,0.0001,23,0.02882290368571001
10,0.039243330414007814,0.02942905350423911,0.0001,23,0.02882290368571001
11,0.0370939375965723,0.02919066368657,0.0001,23,0.02882290368571001
12,0.03494986189928438,0.028957805322373614,0.0001,23,0.02882290368571001
13,0.03359964069178594,0.029228876070941195,0.0001,23,0.02882290368571001
14,0.03208215754213078,0.029247973936007303,0.0001,23,0.02882290368571001
15,0.030719960258076235,0.028971812030410066,0.0001,23,0.02882290368571001
16,0.029439186610813652,0.0289242867489948,0.0001,23,0.02882290368571001
17,0.028501994043056453,0.028924654730979132,0.0001,23,0.02882290368571001
18,0.027627453041662062,0.028972623102805194,0.0001,23,0.02882290368571001
19,0.02694894646161369,0.0288778477731873,0.0001,23,0.02882290368571001
20,0.026411860366351902,0.028935742947985146,0.0001,23,0.02882290368571001
21,0.025886041428228573,0.02904499037300839,0.0001,23,0.02882290368571001
22,0.02552233115836446,0.028995079919695854,0.0001,23,0.02882290368571001
23,0.02545906984180744,0.02882290368571001,0.0001,23,0.02882290368571001
24,0.025197344699076245,0.02892591311212848,0.0001,23,0.02882290368571001
25,0.025213437853381038,0.02892490366802496,0.0001,23,0.02882290368571001
26,0.02502382222363459,0.02883615081801134,0.0001,23,0.02882290368571001
27,0.024989013909362257,0.028889475828584504,0.0001,23,0.02882290368571001
28,0.024847906648314426,0.02888357683139689,0.0001,23,0.02882290368571001
29,0.02485428544293557,0.028852630844887567,0.0001,23,0.02882290368571001
30,0.02483340331153678,0.028860207482734147,6e-05,23,0.02882290368571001
31,0.024811113901835467,0.02886955889270586,6e-05,23,0.02882290368571001
32,0.024802995529691025,0.02885058127781924,6e-05,23,0.02882290368571001
33,0.02477920100292457,0.028859967913697746,6e-05,23,0.02882290368571001
34,0.024890719962838505,0.02886138538665631,6e-05,23,0.02882290368571001
35,0.024787867341988852,0.02891192103133482,6e-05,23,0.02882290368571001
36,0.024865245080686042,0.0288403334972613,3.6e-05,23,0.02882290368571001
37,0.024754784469093596,0.028879668727955398,3.6e-05,23,0.02882290368571001
38,0.024782721851287142,0.028894485796199125,3.6e-05,23,0.02882290368571001
39,0.02473508335450398,0.028852307840305215,3.6e-05,23,0.02882290368571001
40,0.024728093612273887,0.028870375498252755,3.6e-05,23,0.02882290368571001
41,0.024743134122607962,0.028950842973940513,3.6e-05,23,0.02882290368571001
42,0.024747391480819454,0.028876987888532525,2.16e-05,23,0.02882290368571001
43,0.02471016375680587,0.02890891516033341,2.16e-05,23,0.02882290368571001
44,0.024825248634442687,0.028905298615641454,2.16e-05,23,0.02882290368571001
