epoch,train_loss,val_loss,lr,best_epoch,best_val_loss
1,0.1356109144432204,0.0742249699043376,0.0001,8,0.06901242424334798
2,0.10655578091031029,0.07142138294875622,0.0001,8,0.06901242424334798
3,0.09736840767519815,0.07042183301278523,0.0001,8,0.06901242424334798
4,0.0920575383873213,0.06949179326849324,0.0001,8,0.06901242424334798
5,0.08643013189236323,0.06982786474483353,0.0001,8,0.06901242424334798
6,0.0838915907910892,0.06931677088141441,0.0001,8,0.06901242424334798
7,0.0802192223923547,0.0697187866483416,0.0001,8,0.06901242424334798
8,0.07755309570403326,0.06901242424334798,0.0001,8,0.06901242424334798
9,0.07418821893987201,0.06957134631063257,0.0001,8,0.06901242424334798
10,0.0719064711814835,0.06957868859171867,0.0001,8,0.06901242424334798
11,0.06977717291031565,0.069368682003447,0.0001,8,0.06901242424334798
12,0.06770806915703274,0.06942533142864704,0.0001,8,0.06901242424334798
13,0.0661580109170505,0.06932297428803784,0.0001,8,0.06901242424334798
14,0.06442675831772032,0.06985146099967617,0.0001,8,0.06901242424334798
15,0.06327509819751694,0.06917289378387588,6e-05,8,0.06901242424334798
16,0.06273703156482606,0.06941460365695613,6e-05,8,0.06901242424334798
17,0.06189546003228142,0.06945934253079551,6e-05,8,0.06901242424334798
18,0.06136271662655331,0.06937858808253493,6e-05,8,0.06901242424334798
19,0.060610588639974594,0.06967832334339619,6e-05,8,0.06901242424334798
20,0.059969312697649005,0.06955082288810185,6e-05,8,0.06901242424334798
21,0.05955549783649899,0.06940001967762198,3.6e-05,8,0.06901242424334798
22,0.05944948490886461,0.06959279839481626,3.6e-05,8,0.06901242424334798
23,0.059106984024956115,0.06950394197234086,3.6e-05,8,0.06901242424334798
24,0.05888502597808838,0.06939455361238547,3.6e-05,8,0.06901242424334798
25,0.05854392083627837,0.06942927464842796,3.6e-05,8,0.06901242424334798
26,0.05835159736729804,0.06959721978221621,3.6e-05,8,0.06901242424334798
27,0.058215778959648946,0.06957765615412168,2.16e-05,8,0.06901242424334798
28,0.058156141213008335,0.06956595767821584,2.16e-05,8,0.06901242424334798
29,0.05809450979743685,0.06957377253898553,2.16e-05,8,0.06901242424334798
