epoch,train_loss,val_loss,lr,best_epoch,best_val_loss
1,0.1998638232117114,0.07986447974747303,0.0001,28,0.057441329839182834
2,0.1563199635433114,0.07324065370302574,0.0001,28,0.057441329839182834
3,0.14261396553205408,0.06907899188352566,0.0001,28,0.057441329839182834
4,0.13367339158835617,0.06630915666327757,0.0001,28,0.057441329839182834
5,0.12856945395469666,0.06796425376452651,0.0001,28,0.057441329839182834
6,0.12431463437235873,0.06234725148362272,0.0001,28,0.057441329839182834
7,0.11894104435392049,0.06390015802839223,0.0001,28,0.057441329839182834
8,0.11756470993809078,0.05998844090922206,0.0001,28,0.057441329839182834
9,0.1163640022277832,0.0593238934582355,0.0001,28,0.057441329839182834
10,0.1133311685660611,0.05990368880185427,0.0001,28,0.057441329839182834
11,0.1110161202757255,0.05861904735074324,0.0001,28,0.057441329839182834
12,0.11029731773811838,0.059285551966989744,0.0001,28,0.057441329839182834
13,0.10862207121175269,0.0596717828336884,0.0001,28,0.057441329839182834
14,0.10629378939452379,0.0597564517429062,0.0001,28,0.057441329839182834
15,0.10547131202791048,0.05831266713200831,0.0001,28,0.057441329839182834
16,0.10464223474264145,0.058868680514541326,0.0001,28,0.057441329839182834
17,0.10353347950655481,0.05777987092733383,0.0001,28,0.057441329839182834
18,0.10228867634483006,0.057579538255345585,0.0001,28,0.057441329839182834
19,0.10282823119474493,0.059883038568146085,0.0001,28,0.057441329839182834
20,0.09954470298860384,0.057545519123474755,0.0001,28,0.057441329839182834
21,0.09954491387242856,0.05929033049181396,0.0001,28,0.057441329839182834
22,0.09833102802867474,0.05783275193443485,0.0001,28,0.057441329839182834
23,0.09680706716102103,0.05846644433982232,0.0001,28,0.057441329839182834
24,0.09673872395702031,0.0580858158714631,0.0001,28,0.057441329839182834
25,0.09532282177520834,0.05846487957180715,0.0001,28,0.057441329839182834
26,0.09513833276603532,0.058069007872950794,0.0001,28,0.057441329839182834
27,0.09529898931150851,0.057906500776024425,6e-05,28,0.057441329839182834
28,0.09435798551725305,0.057441329839182834,6e-05,28,0.057441329839182834
29,0.09266589160846628,0.05875238476722848,6e-05,28,0.057441329839182834
30,0.09265254923830861,0.059135987039874584,6e-05,28,0.057441329839182834
31,0.0926123562714328,0.05810741225586218,6e-05,28,0.057441329839182834
32,0.09178547852713129,0.058176052628778945,6e-05,28,0.057441329839182834
33,0.09082844399887582,0.05820162601622881,6e-05,28,0.057441329839182834
34,0.09024388731821724,0.05928043115372751,6e-05,28,0.057441329839182834
35,0.0908940622340078,0.05936566382354381,3.6e-05,28,0.057441329839182834
36,0.09071008537126624,0.05866517294563499,3.6e-05,28,0.057441329839182834
37,0.08958357669737028,0.05868947228380278,3.6e-05,28,0.057441329839182834
38,0.08920476358869801,0.05855910538458357,3.6e-05,28,0.057441329839182834
39,0.09017345536014308,0.05970352508273779,3.6e-05,28,0.057441329839182834
40,0.08910888109518134,0.05836383932653595,3.6e-05,28,0.057441329839182834
41,0.08845342825288358,0.05836048590786317,2.16e-05,28,0.057441329839182834
42,0.08894786595002464,0.05889949691938419,2.16e-05,28,0.057441329839182834
43,0.08935719469319219,0.05932467430830002,2.16e-05,28,0.057441329839182834
44,0.08884587721980136,0.05902314631670129,2.16e-05,28,0.057441329839182834
45,0.08729118983382764,0.0596583554995995,2.16e-05,28,0.057441329839182834
46,0.08736265871835791,0.05888377108118113,2.16e-05,28,0.057441329839182834
47,0.08850296975477882,0.058785709168981105,1.296e-05,28,0.057441329839182834
48,0.08831204765516779,0.05887815363559069,1.296e-05,28,0.057441329839182834
49,0.08809544891119003,0.05897238134753471,1.296e-05,28,0.057441329839182834
