epoch,train_loss,val_loss,lr,best_epoch,best_val_loss
1,0.22260702986802375,0.06550170563989216,0.0001,105,0.007580229434771118
2,0.1395585180393287,0.05401402794652515,0.0001,105,0.007580229434771118
3,0.11294169750596796,0.038834765277526995,0.0001,105,0.007580229434771118
4,0.10245647441063609,0.03414871895478831,0.0001,105,0.007580229434771118
5,0.09417334598089967,0.029882415335763385,0.0001,105,0.007580229434771118
6,0.09014810994267464,0.024972979496750567,0.0001,105,0.007580229434771118
7,0.08432204063449587,0.02342491531399665,0.0001,105,0.007580229434771118
8,0.08163715632898468,0.0218797219503257,0.0001,105,0.007580229434771118
9,0.0782327087862151,0.020290148996368603,0.0001,105,0.007580229434771118
10,0.07680872162537915,0.020050092358832008,0.0001,105,0.007580229434771118
11,0.07174688950181007,0.018468355121849862,0.0001,105,0.007580229434771118
12,0.07048351038247347,0.018842231827201666,0.0001,105,0.007580229434771118
13,0.06960923597216606,0.01682798379894208,0.0001,105,0.007580229434771118
14,0.06691717476184879,0.015913164915723935,0.0001,105,0.007580229434771118
15,0.0653334865346551,0.014901333919691818,0.0001,105,0.007580229434771118
16,0.06292673413242612,0.014866010044459943,0.0001,105,0.007580229434771118
17,0.060374986912523,0.014052608550560695,0.0001,105,0.007580229434771118
18,0.060328086971172264,0.013733467932238622,0.0001,105,0.007580229434771118
19,0.05813547835818359,0.013199287742652275,0.0001,105,0.007580229434771118
20,0.05520558689853975,0.012603810246757887,0.0001,105,0.007580229434771118
21,0.05613299712006535,0.011887218837660772,0.0001,105,0.007580229434771118
22,0.05414295409406934,0.01189468392274446,0.0001,105,0.007580229434771118
23,0.05233259978038924,0.011665997147146199,0.0001,105,0.007580229434771118
24,0.0513699021456497,0.011481561629032647,0.0001,105,0.007580229434771118
25,0.05006330832839012,0.01146126617849977,0.0001,105,0.007580229434771118
26,0.04834984189697674,0.01097947112457068,0.0001,105,0.007580229434771118
27,0.04752457487796034,0.0102882351277879,0.0001,105,0.007580229434771118
28,0.046937795488962104,0.010763550599761031,0.0001,105,0.007580229434771118
29,0.045058876142970154,0.010405964183586615,0.0001,105,0.007580229434771118
30,0.044678132848015854,0.009960958785894845,0.0001,105,0.007580229434771118
31,0.043494882461215766,0.010033556242921838,0.0001,105,0.007580229434771118
32,0.04201791488698551,0.009757153413913868,0.0001,105,0.007580229434771118
33,0.041921754367649555,0.009533445316332358,0.0001,105,0.007580229434771118
34,0.040196062730891366,0.009733947985633104,0.0001,105,0.007580229434771118
35,0.03919507762683289,0.0093157979728723,0.0001,105,0.007580229434771118
36,0.03854227691356625,0.009226976324700646,0.0001,105,0.007580229434771118
37,0.03727127704769373,0.009342702338472009,0.0001,105,0.007580229434771118
38,0.03658675382445965,0.009294505274199226,0.0001,105,0.007580229434771118
39,0.03571530697601182,0.009303742476428548,0.0001,105,0.007580229434771118
40,0.03446360058816416,0.00893440330401063,0.0001,105,0.007580229434771118
41,0.03395951572539551,0.008928357149232869,0.0001,105,0.007580229434771118
42,0.03308986094115036,0.008991589269566315,0.0001,105,0.007580229434771118
43,0.03274183307907411,0.008620391918898181,0.0001,105,0.007580229434771118
44,0.03157697005995682,0.008700888819509634,0.0001,105,0.007580229434771118
45,0.03156114575852241,0.008529608025801954,0.0001,105,0.007580229434771118
46,0.030123823122786626,0.008633735693163343,0.0001,105,0.007580229434771118
47,0.029623360838741064,0.00854649666386346,0.0001,105,0.007580229434771118
48,0.029162395146808455,0.00839359557290596,0.0001,105,0.007580229434771118
49,0.0283802108440016,0.00844769352288158,0.0001,105,0.007580229434771118
50,0.02745268912985921,0.008333269817133745,0.0001,105,0.007580229434771118
51,0.027011450247040818,0.008466010059540471,0.0001,105,0.007580229434771118
52,0.02645371002810342,0.008336729611511584,0.0001,105,0.007580229434771118
53,0.02515523641237191,0.008727526930333287,0.0001,105,0.007580229434771118
54,0.024854311786059822,0.008380406380941471,0.0001,105,0.007580229434771118
55,0.02459994936361909,0.008077286433911434,0.0001,105,0.007580229434771118
56,0.023905662221035788,0.008100813211597226,0.0001,105,0.007580229434771118
57,0.023186476302466223,0.008102732745033724,0.0001,105,0.007580229434771118
58,0.02269747487402388,0.007983976819862923,0.0001,105,0.007580229434771118
59,0.022129406088164875,0.008055918254993029,0.0001,105,0.007580229434771118
60,0.021604972891509533,0.008016805819891117,0.0001,105,0.007580229434771118
61,0.021131644757198437,0.007943237933364732,0.0001,105,0.007580229434771118
62,0.02064786951190659,0.008026275387102808,0.0001,105,0.007580229434771118
63,0.019885946863463948,0.00791601314968257,0.0001,105,0.007580229434771118
64,0.01922645479706781,0.00787811042499487,0.0001,105,0.007580229434771118
65,0.018802253462906395,0.007959194300282333,0.0001,105,0.007580229434771118
66,0.0185237443074584,0.007909247651696205,0.0001,105,0.007580229434771118
67,0.017984897796330706,0.00788730982242635,0.0001,105,0.007580229434771118
68,0.01725851039269141,0.007782722995788963,0.0001,105,0.007580229434771118
69,0.017087112380457774,0.00811910800014933,0.0001,105,0.007580229434771118
70,0.01658824285758393,0.00779517316604378,0.0001,105,0.007580229434771118
71,0.015940427780151367,0.007832516519421781,0.0001,105,0.007580229434771118
72,0.015594969935981291,0.00788420696604859,0.0001,105,0.007580229434771118
73,0.015497986659673708,0.007829735633330765,0.0001,105,0.007580229434771118
74,0.015254394650193197,0.007707193812907294,0.0001,105,0.007580229434771118
75,0.014599666963996632,0.007732639598004796,0.0001,105,0.007580229434771118
76,0.01422628979863865,0.00768090940632478,0.0001,105,0.007580229434771118
77,0.013928804247240936,0.0076863889289261016,0.0001,105,0.007580229434771118
78,0.013599758468834417,0.007666406126830865,0.0001,105,0.007580229434771118
79,0.013366610410490207,0.007710629203184335,0.0001,105,0.007580229434771118
80,0.013044748022886259,0.007724603043041295,0.0001,105,0.007580229434771118
81,0.01291770428153021,0.007683400952912591,0.0001,105,0.007580229434771118
82,0.012571350105905108,0.007678241770783508,0.0001,105,0.007580229434771118
83,0.01243831792713276,0.007646923746775698,0.0001,105,0.007580229434771118
84,0.012232813451971327,0.007750630801267646,0.0001,105,0.007580229434771118
85,0.011994630231388978,0.007692426115412403,0.0001,105,0.007580229434771118
86,0.011740853012140309,0.007653159960345538,0.0001,105,0.007580229434771118
87,0.011686512934310096,0.0077117367526861255,0.0001,105,0.007580229434771118
88,0.011596064449154906,0.007634130056464562,0.0001,105,0.007580229434771118
89,0.011386645625212364,0.0076456256210803986,0.0001,105,0.007580229434771118
90,0.011286334932914801,0.00762603464708836,0.0001,105,0.007580229434771118
91,0.011207735964230128,0.007640047878440883,0.0001,105,0.007580229434771118
92,0.011153852733384286,0.007609756137416871,0.0001,105,0.007580229434771118
93,0.010992946302784341,0.007600104401784914,0.0001,105,0.007580229434771118
94,0.010944808899824108,0.007636103175442528,0.0001,105,0.007580229434771118
95,0.01099981676920184,0.007616556922180785,0.0001,105,0.007580229434771118
96,0.010863546514883637,0.007588771831554671,0.0001,105,0.007580229434771118
97,0.01077347541494029,0.0075911846598265345,0.0001,105,0.007580229434771118
98,0.010715579181643469,0.007635676595209925,0.0001,105,0.007580229434771118
99,0.010718561941757798,0.007657926210581705,0.0001,105,0.007580229434771118
100,0.010660566722175904,0.007607350552765031,0.0001,105,0.007580229434771118
101,0.010620213080463665,0.007622255822988572,0.0001,105,0.007580229434771118
102,0.010639734366642577,0.007607135611275832,0.0001,105,0.007580229434771118
103,0.010611810887764608,0.007600048410326794,6e-05,105,0.007580229434771118
104,0.010595287828307067,0.007610410555369324,6e-05,105,0.007580229434771118
105,0.010595032313306416,0.007580229434771118,6e-05,105,0.007580229434771118
106,0.010559113596432976,0.007595150386569677,6e-05,105,0.007580229434771118
107,0.010541661509445735,0.007645390738077738,6e-05,105,0.007580229434771118
108,0.010558553505688906,0.007605194877315726,6e-05,105,0.007580229434771118
109,0.010524543434647577,0.007612230713237767,6e-05,105,0.007580229434771118
110,0.010510517749935389,0.007581807310796446,6e-05,105,0.007580229434771118
111,0.010521705661501204,0.00759133465881287,6e-05,105,0.007580229434771118
112,0.010500157551307763,0.007597114571749612,3.6e-05,105,0.007580229434771118
113,0.010510490508750081,0.007610893196046904,3.6e-05,105,0.007580229434771118
114,0.010510634830487626,0.007618708467042005,3.6e-05,105,0.007580229434771118
115,0.010469361042071666,0.007601360471367284,3.6e-05,105,0.007580229434771118
116,0.010466661869681307,0.007637648524164602,3.6e-05,105,0.007580229434771118
117,0.010491434501350991,0.007620917055410919,3.6e-05,105,0.007580229434771118
118,0.010441797486107265,0.007609545210100434,2.16e-05,105,0.007580229434771118
119,0.010470304837716478,0.007588974368344579,2.16e-05,105,0.007580229434771118
120,0.010449770405622465,0.007609770788500707,2.16e-05,105,0.007580229434771118
121,0.010475434362888336,0.007596234847032638,2.16e-05,105,0.007580229434771118
122,0.010457308397495322,0.0075808152366705515,2.16e-05,105,0.007580229434771118
123,0.010472774039953947,0.007585078464924461,2.16e-05,105,0.007580229434771118
124,0.010465281583102686,0.007585756670407675,1.296e-05,105,0.007580229434771118
125,0.010482941188716463,0.007583765459626361,1.296e-05,105,0.007580229434771118
126,0.010452535369300417,0.00758501634657107,1.296e-05,105,0.007580229434771118
