epoch,train_loss,val_loss,lr,best_epoch,best_val_loss
1,0.19509341340997946,0.07349735754085522,0.0001,33,0.05680447853371209
2,0.15877906395041425,0.07727923887033089,0.0001,33,0.05680447853371209
3,0.14480748966984128,0.07181132635941692,0.0001,33,0.05680447853371209
4,0.13821774785933288,0.06679659964991551,0.0001,33,0.05680447853371209
5,0.1299295431893805,0.06481320586274653,0.0001,33,0.05680447853371209
6,0.12660310352626053,0.06348024966085658,0.0001,33,0.05680447853371209
7,0.1210963680692341,0.0618375679295437,0.0001,33,0.05680447853371209
8,0.11858796328306198,0.06094008874075085,0.0001,33,0.05680447853371209
9,0.11708250091127727,0.060836749114826616,0.0001,33,0.05680447853371209
10,0.11603293308745259,0.05948601896856345,0.0001,33,0.05680447853371209
11,0.11304027230843254,0.05875411337497188,0.0001,33,0.05680447853371209
12,0.11089102891476257,0.05910320769922406,0.0001,33,0.05680447853371209
13,0.1096986376720926,0.05863477085150924,0.0001,33,0.05680447853371209
14,0.10823449362879214,0.05798812342040679,0.0001,33,0.05680447853371209
15,0.10677863139173259,0.058372000780175716,0.0001,33,0.05680447853371209
16,0.1053588409786639,0.05928908529527047,0.0001,33,0.05680447853371209
17,0.1033850759267807,0.05929082084228011,0.0001,33,0.05680447853371209
18,0.10321483761072159,0.05726049708969453,0.0001,33,0.05680447853371209
19,0.1027719831984976,0.05761374737702164,0.0001,33,0.05680447853371209
20,0.09958199055298515,0.057841421269318634,0.0001,33,0.05680447853371209
21,0.10054771634547607,0.05786462544518359,0.0001,33,0.05680447853371209
22,0.09822116597839024,0.05715771691471923,0.0001,33,0.05680447853371209
23,0.0985166767369146,0.057380909136697356,0.0001,33,0.05680447853371209
24,0.09709145906178848,0.058354323328125714,0.0001,33,0.05680447853371209
25,0.09533919944711354,0.05769209980088122,0.0001,33,0.05680447853371209
26,0.09735822353674017,0.058398403738643606,0.0001,33,0.05680447853371209
27,0.09613086671932884,0.05784522720119532,0.0001,33,0.05680447853371209
28,0.09474263890929845,0.05823825036778169,0.0001,33,0.05680447853371209
29,0.09483837141938832,0.057414561729220784,6e-05,33,0.05680447853371209
30,0.09421646206275276,0.057049090444457294,6e-05,33,0.05680447853371209
31,0.09363349138394646,0.05734050712164711,6e-05,33,0.05680447853371209
32,0.09184947026812512,0.05715895999296039,6e-05,33,0.05680447853371209
33,0.09283613543147626,0.05680447853371209,6e-05,33,0.05680447853371209
34,0.09278690134701521,0.05712988775442628,6e-05,33,0.05680447853371209
35,0.09149892304254614,0.057385772539704456,6e-05,33,0.05680447853371209
36,0.09096462538708812,0.057357659672989565,6e-05,33,0.05680447853371209
37,0.0914825026107871,0.057075542416058334,6e-05,33,0.05680447853371209
38,0.09071274360884791,0.057294380065857194,6e-05,33,0.05680447853371209
39,0.09190915524959564,0.05743921957179612,6e-05,33,0.05680447853371209
40,0.0907661730180616,0.05707784340369935,3.6e-05,33,0.05680447853371209
41,0.09030668534662413,0.057349511294388304,3.6e-05,33,0.05680447853371209
42,0.08928800601026286,0.05698200074188849,3.6e-05,33,0.05680447853371209
43,0.08921719407257826,0.05775108853099393,3.6e-05,33,0.05680447853371209
44,0.08978513207124628,0.056902102249510145,3.6e-05,33,0.05680447853371209
45,0.08884795787541763,0.05749337747693062,3.6e-05,33,0.05680447853371209
46,0.08921271238638007,0.05772657224944994,2.16e-05,33,0.05680447853371209
47,0.08964981948551924,0.05726528284596462,2.16e-05,33,0.05680447853371209
48,0.08887683632581131,0.05746816011036143,2.16e-05,33,0.05680447853371209
49,0.08768375055945438,0.05719142531355222,2.16e-05,33,0.05680447853371209
50,0.08902351914540581,0.05751976356202481,2.16e-05,33,0.05680447853371209
51,0.08802240503870923,0.057197822221353944,2.16e-05,33,0.05680447853371209
52,0.08837656871132228,0.057149934929375555,1.296e-05,33,0.05680447853371209
53,0.08868950896936914,0.057539320240418114,1.296e-05,33,0.05680447853371209
54,0.0883208973252255,0.05717422396821134,1.296e-05,33,0.05680447853371209
