epoch,train_loss,val_loss,lr,best_epoch,best_val_loss
1,0.1972625904223498,0.12175800270856695,0.0001,10,0.10807796742053742
2,0.16963550185455994,0.11124605170272767,0.0001,10,0.10807796742053742
3,0.1612147981045293,0.1111523079428267,0.0001,10,0.10807796742053742
4,0.1537786549797245,0.1113163524485649,0.0001,10,0.10807796742053742
5,0.14735080593941258,0.11246274617758203,0.0001,10,0.10807796742053742
6,0.14497370316701777,0.11273638119405889,0.0001,10,0.10807796742053742
7,0.1408450466160681,0.11058509801613524,0.0001,10,0.10807796742053742
8,0.13809498837765524,0.11027801036834717,0.0001,10,0.10807796742053742
9,0.1358701234646872,0.10923871627830445,0.0001,10,0.10807796742053742
10,0.1337948795042786,0.10807796742053742,0.0001,10,0.10807796742053742
11,0.13136177992119508,0.11111699330045822,0.0001,10,0.10807796742053742
12,0.13007197938129014,0.11166684567294222,0.0001,10,0.10807796742053742
13,0.12816006836353563,0.10996437516618282,0.0001,10,0.10807796742053742
14,0.12651902963133418,0.10906342892570699,0.0001,10,0.10807796742053742
15,0.12427595199323167,0.11219353006875261,0.0001,10,0.10807796742053742
16,0.12255937956711825,0.11229453441944529,0.0001,10,0.10807796742053742
17,0.12153460552879408,0.11026075379328525,6e-05,10,0.10807796742053742
18,0.11956408590662713,0.11063802313614399,6e-05,10,0.10807796742053742
19,0.11838800942196566,0.11168380684040963,6e-05,10,0.10807796742053742
20,0.1184662717814539,0.11149225740673695,6e-05,10,0.10807796742053742
21,0.11766380729044185,0.11342865403028245,6e-05,10,0.10807796742053742
22,0.11684251313700396,0.11144296468255367,6e-05,10,0.10807796742053742
23,0.11552348207024966,0.11189749337574269,3.6e-05,10,0.10807796742053742
24,0.11475793695917316,0.11180783839935952,3.6e-05,10,0.10807796742053742
25,0.11442607129905738,0.11312432254248476,3.6e-05,10,0.10807796742053742
26,0.11298895714914098,0.11224885316605264,3.6e-05,10,0.10807796742053742
27,0.1131246092857099,0.11253290116152864,3.6e-05,10,0.10807796742053742
28,0.11281498448521483,0.11268262057862383,3.6e-05,10,0.10807796742053742
29,0.11204672093484916,0.11246955315483377,2.16e-05,10,0.10807796742053742
30,0.11174173755388633,0.11268199694917556,2.16e-05,10,0.10807796742053742
31,0.11180074483740564,0.1123348409508137,2.16e-05,10,0.10807796742053742
